transaction_id,customer_id,signup_date,purchase_date,amount,item_category,is_returned
TXN1365,C-1353,2025-09-09,2025-09-22,1135.59,Beauty,FALSE
TXN1366,C-1462,2025-01-16,2025-01-18,275.66,Electronics,FALSE
TXN1367,C-1610,NULL,2025-01-25,90.25,Electronics,NULL
TXN1368,C-3166,2025-11-22,2025-11-27,102.54,Electronics,TRUE
TXN1369,C-695,NULL,2025-07-28,517.93,Automotive,FALSE
TXN1370,C-5910,2025-01-16,2025-01-25,529.78,Apparel,TRUE
TXN1371,C-2606,2025-09-29,2025-10-11,875.20,Sports,FALSE
TXN1372,C-121,NULL,2025-08-09,230.33,Apparel,FALSE
TXN1373,C-4289,NULL,2025-12-04,404.84,Automotive,NULL
TXN1374,C-4181,2025-07-02,2025-07-28,1176.98,Beauty,FALSE
TXN1375,C-2430,2024-12-27,2025-01-12,1056.51,Automotive,NULL
TXN1376,C-1158,2025-04-14,2025-05-07,142.13,Beauty,FALSE
TXN1377,C-1016,2026-01-26,2026-01-30,729.33,Apparel,FALSE
TXN1378,C-1521,2025-03-11,2025-03-25,728.55,Electronics,FALSE
TXN1379,C-5833,2025-10-15,2025-10-25,280.66,Electronics,TRUE
TXN1380,C-1034,2025-01-20,2025-02-11,376.98,Home,TRUE
TXN1381,C-4125,2025-08-25,2025-09-05,608.60,Beauty,FALSE
TXN1382,C-2300,2025-01-05,2025-01-15,631.71,Home,FALSE
TXN1383,C-5421,NULL,2025-03-16,677.44,Apparel,FALSE
TXN1384,C-1702,2025-08-31,2025-09-18,-118.22,Apparel,FALSE
TXN1385,C-3054,2025-11-22,2025-12-21,1177.38,Automotive,FALSE
TXN1386,C-564,2025-06-08,2025-06-15,100.88,Home,FALSE
TXN1387,C-3970,2025-07-03,2025-07-10,312.85,Home,FALSE
TXN1388,C-1935,2025-11-05,2025-11-23,1131.79,Beauty,FALSE
TXN1389,C-521,2025-06-06,2025-06-13,404.24,Apparel,FALSE
TXN1390,C-1896,2025-03-18,2025-04-10,496.98,Beauty,TRUE
TXN1391,C-1305,2025-07-26,2025-08-25,545.33,Home,NULL
TXN1392,C-6012,2025-10-26,2025-11-14,35.51,Electronics,TRUE
TXN1393,C-5190,2025-02-11,2025-03-13,1116.39,Automotive,FALSE
TXN1394,C-1457,2025-03-06,2025-03-13,945.88,Electronics,NULL
TXN1395,C-4519,2026-01-13,2026-01-22,395.27,Home,FALSE
TXN1396,C-1220,2025-10-05,2025-10-25,547.22,Beauty,FALSE
TXN1397,C-2524,2025-05-09,2025-05-14,456.91,Apparel,FALSE
TXN1398,C-201,2025-10-30,2025-11-27,137.93,Automotive,FALSE
TXN1399,C-100,2025-04-28,2025-05-19,1107.37,Apparel,FALSE
TXN1400,C-259,2025-11-16,2025-12-16,581.15,Apparel,FALSE
TXN1401,C-1962,2025-05-21,2025-06-01,1119.93,Home,FALSE
TXN1402,C-3091,2025-02-03,2025-02-06,1101.22,Home,FALSE
TXN1403,C-4477,2025-04-01,2025-04-04,580.09,Beauty,FALSE
TXN1404,C-2885,2025-08-29,2025-09-11,677.93,Apparel,FALSE
TXN1405,C-1250,2025-06-12,2025-06-15,943.55,Home,FALSE
TXN1406,C-2655,2025-08-05,2025-08-05,1096.98,Apparel,TRUE
TXN1407,C-4930,2025-11-22,2025-11-27,976.16,Apparel,FALSE
TXN1408,C-2358,2025-11-06,2025-11-27,1114.72,Automotive,TRUE
TXN1409,C-4607,2025-07-26,2025-08-06,594.01,Sports,FALSE
TXN1410,C-3774,2025-07-16,2025-08-13,254.16,Electronics,FALSE
TXN1411,C-4535,2025-01-22,2025-01-25,394.79,Home,FALSE
TXN1412,C-2236,NULL,2025-10-02,854.19,Apparel,FALSE
TXN1413,C-5521,2025-03-04,2025-03-09,1107.67,Sports,FALSE
TXN1414,C-654,2025-04-15,2025-05-12,621.65,Home,FALSE
TXN1415,C-5648,2025-04-19,2025-04-25,1182.73,Apparel,FALSE
TXN1416,C-2056,2025-03-27,2025-04-26,342.37,Sports,TRUE
TXN1417,C-3060,2024-12-27,2025-01-14,159.57,Automotive,FALSE
TXN1418,C-4510,2025-03-27,2025-03-30,-52.91,Automotive,TRUE
TXN1419,C-382,2025-06-20,2025-07-03,1040.76,Automotive,FALSE
TXN1420,C-5824,2025-04-11,2025-04-22,688.98,Home,FALSE
TXN1421,C-4041,2025-07-11,2025-08-09,509.34,Electronics,TRUE
TXN1422,C-2098,2025-08-13,2025-08-24,770.65,Home,TRUE
TXN1423,C-4239,2025-09-27,2025-10-22,1051.23,Apparel,FALSE
TXN1424,C-1069,2025-08-26,2025-09-22,775.04,Home,NULL
TXN1425,C-5448,2025-05-06,2025-05-11,767.21,Sports,FALSE
TXN1426,C-4241,2026-01-15,2026-02-03,1136.29,Electronics,FALSE
TXN1427,C-3693,2025-05-12,2025-05-24,453.71,Electronics,TRUE
TXN1428,C-401,2025-02-01,2025-02-22,1145.14,Automotive,FALSE
TXN1429,C-4596,2025-08-18,2025-08-26,569.81,Apparel,TRUE
TXN1430,C-3305,2025-02-02,2025-02-26,830.54,Electronics,FALSE
TXN1431,C-4829,2025-03-12,2025-03-27,114.47,Home,FALSE
TXN1432,C-2250,2025-08-24,2025-09-13,904.39,Electronics,NULL
TXN1433,C-574,2025-06-10,2025-06-28,1156.26,Beauty,TRUE
TXN1434,C-2038,2025-10-15,2025-11-04,439.73,Sports,FALSE
TXN1435,C-5471,2025-09-28,2025-10-27,577.95,Apparel,FALSE
TXN1436,C-5546,2025-03-19,2025-03-30,605.22,Sports,TRUE
TXN1437,C-5459,2025-04-24,2025-04-28,879.55,Home,FALSE
TXN1438,C-3316,NULL,2026-02-04,504.02,Electronics,FALSE
TXN1439,C-4017,2025-05-09,2025-05-28,1098.61,Sports,FALSE
TXN1440,C-228,2025-06-17,2025-07-01,825.14,Apparel,FALSE
TXN1441,C-5037,2025-07-04,2025-07-26,405.29,Electronics,TRUE
TXN1442,C-4831,NULL,2025-08-19,1085.43,Beauty,FALSE
TXN1443,C-356,2025-10-05,2025-10-19,406.37,Sports,NULL
TXN1444,C-4105,2025-10-14,2025-10-30,945.97,Apparel,FALSE
TXN1445,C-2342,2025-02-01,2025-02-11,1022.28,Beauty,FALSE
TXN1446,C-241,2025-05-06,2025-05-15,161.54,Home,TRUE
TXN1447,C-3185,2025-03-15,2025-04-14,600.53,Home,TRUE
TXN1448,C-5089,2025-02-25,2025-03-12,224.87,Beauty,FALSE
TXN1449,C-5525,2026-01-28,2026-02-04,781.71,Beauty,FALSE
TXN1450,C-5531,2025-11-16,2025-11-19,1021.51,Apparel,FALSE
TXN1451,C-1088,2025-06-27,2025-07-08,717.97,Home,FALSE
TXN1452,C-102,2025-11-07,2025-11-30,1071.49,Home,FALSE
TXN1453,C-5496,2025-09-29,2025-10-02,792.93,Beauty,FALSE
TXN1454,C-3585,2025-11-06,2025-11-17,988.34,Home,FALSE
TXN1455,C-5024,NULL,2025-04-25,704.93,Beauty,FALSE
TXN1456,C-333,NULL,2026-01-22,1006.18,Beauty,FALSE
TXN1457,C-1027,2025-12-15,2026-01-10,1133.73,Beauty,FALSE
TXN1458,C-838,2025-04-26,2025-05-21,487.29,Automotive,FALSE
TXN1459,C-1584,2025-03-22,2025-03-28,903.73,Beauty,FALSE
TXN1460,C-5696,2025-06-02,2025-06-30,836.65,Automotive,FALSE
TXN1461,C-4199,2025-02-10,2025-03-07,65.78,Home,FALSE
TXN1462,C-530,2025-05-24,2025-06-10,936.81,Home,FALSE
TXN1463,C-5261,NULL,2025-08-13,221.46,Electronics,FALSE
TXN1464,C-3269,2025-02-08,2025-02-11,310.02,Home,TRUE
TXN1465,C-597,2025-11-06,2025-11-07,52.85,Automotive,NULL
TXN1466,C-930,2026-01-28,2026-02-01,529.10,Apparel,TRUE
TXN1467,C-3154,2025-06-06,2025-07-02,913.27,Home,FALSE
TXN1468,C-3604,2025-12-10,2025-12-28,345.45,Automotive,TRUE
TXN1469,C-3453,2026-01-12,2026-01-28,433.82,Home,TRUE
TXN1470,C-4357,2025-05-29,2025-06-14,747.48,Beauty,TRUE
TXN1471,C-4729,2025-08-07,2025-08-27,37.74,Home,FALSE
TXN1472,C-2502,2025-04-22,2025-05-13,710.35,Automotive,FALSE
TXN1473,C-4537,2025-09-18,2025-10-16,743.01,Home,FALSE
TXN1474,C-959,2025-11-08,2025-12-07,79.69,Sports,FALSE
TXN1475,C-5393,2025-04-20,2025-04-21,405.56,Electronics,FALSE
TXN1476,C-139,2025-02-23,2025-03-08,479.07,Automotive,FALSE
TXN1477,C-3682,2025-06-01,2025-06-29,111.69,Automotive,FALSE
TXN1478,C-240,2025-11-20,2025-12-13,418.88,Automotive,FALSE
TXN1479,C-1907,2025-11-20,2025-11-20,944.43,Home,FALSE
TXN1480,C-5521,2025-03-28,2025-04-19,830.15,Apparel,FALSE
TXN1481,C-1814,2025-03-15,2025-03-28,870.74,Automotive,FALSE
TXN1482,C-4253,2025-10-09,2025-10-12,768.37,Electronics,FALSE
TXN1483,C-2412,2024-12-14,2025-01-11,295.06,Electronics,FALSE
TXN1484,C-4902,2025-11-03,2025-11-24,1038.39,Apparel,TRUE
TXN1485,C-4241,2026-01-03,2026-01-20,-96.49,Home,FALSE
TXN1486,C-5759,2026-01-10,2026-01-13,1167.30,Sports,NULL
TXN1487,C-5810,2025-11-14,2025-11-15,250.22,Home,FALSE
TXN1488,C-1387,2025-01-25,2025-02-02,538.59,Beauty,FALSE
TXN1489,C-4870,2025-05-06,2025-05-11,325.92,Sports,FALSE
TXN1490,C-2469,2025-08-01,2025-08-16,110.90,Home,TRUE
TXN1491,C-3634,2025-03-02,2025-03-13,273.35,Automotive,FALSE
TXN1492,C-4233,2025-02-26,2025-03-19,379.88,Home,FALSE
TXN1493,C-4076,NULL,2025-10-31,448.61,Apparel,TRUE
TXN1494,C-3709,2025-02-20,2025-02-22,95.33,Home,NULL
TXN1495,C-3043,2025-05-17,2025-06-01,714.90,Beauty,FALSE
TXN1496,C-3196,2024-12-25,2025-01-19,310.08,Beauty,FALSE
TXN1497,C-3105,2025-03-10,2025-03-12,495.60,Electronics,FALSE
TXN1498,C-212,2025-10-18,2025-10-19,421.48,Automotive,FALSE
TXN1499,C-1016,2025-06-06,2025-06-09,22.85,Apparel,TRUE
TXN1500,C-4239,2025-07-19,2025-08-10,1184.49,Electronics,FALSE
TXN1501,C-5343,2025-11-07,2025-11-14,136.70,Apparel,FALSE
TXN1502,C-3690,2025-03-12,2025-04-11,298.35,Automotive,FALSE
TXN1503,C-3723,2025-06-26,2025-07-11,462.53,Beauty,TRUE
TXN1504,C-3805,NULL,2025-12-10,849.75,Beauty,FALSE
TXN1505,C-5559,2026-01-05,2026-01-05,786.04,Apparel,TRUE
TXN1506,C-3155,2025-01-22,2025-02-12,795.99,Electronics,FALSE
TXN1507,C-5363,2025-05-30,2025-06-09,249.00,Automotive,FALSE
TXN1508,C-5444,2025-12-14,2025-12-16,92.22,Apparel,TRUE
TXN1509,C-3328,2025-06-14,2025-06-28,253.95,Automotive,FALSE
TXN1510,C-5861,NULL,2025-05-23,149.23,Electronics,NULL
TXN1511,C-4253,2025-05-15,2025-06-08,1143.92,Sports,FALSE
TXN1512,C-475,2025-04-25,2025-05-17,716.96,Sports,TRUE
TXN1513,C-3509,2025-09-17,2025-09-23,894.61,Home,NULL
TXN1514,C-4371,2025-08-26,2025-09-04,791.61,Automotive,TRUE
TXN1515,C-1378,2025-01-14,2025-01-22,395.14,Electronics,NULL
TXN1516,C-3273,2025-08-17,2025-08-30,136.44,Apparel,FALSE
TXN1517,C-1955,NULL,2025-07-19,428.98,Beauty,FALSE
TXN1518,C-3938,2025-03-02,2025-03-23,484.46,Electronics,FALSE
TXN1519,C-3173,2025-01-06,2025-01-24,383.59,Automotive,TRUE
TXN1520,C-5559,2025-12-31,2026-01-29,177.00,Beauty,NULL
TXN1521,C-2511,2025-08-10,2025-08-16,78.04,Home,TRUE
TXN1522,C-305,2025-10-20,2025-11-19,99.93,Electronics,FALSE
TXN1523,C-1709,NULL,2025-03-23,422.63,Apparel,NULL
TXN1524,C-5212,2025-08-11,2025-09-04,905.27,Home,FALSE
TXN1525,C-5079,2025-04-13,2025-05-08,726.70,Home,FALSE
TXN1526,C-1407,2025-07-06,2025-07-30,364.97,Automotive,TRUE
TXN1527,C-482,2025-07-22,2025-07-29,191.02,Sports,FALSE
TXN1528,C-4410,2025-12-21,2026-01-08,1182.39,Electronics,FALSE
TXN1529,C-5455,NULL,2025-03-22,-85.37,Beauty,TRUE
TXN1530,C-2222,2025-06-29,2025-07-10,-114.06,Sports,FALSE
TXN1531,C-4865,2025-02-17,2025-02-27,1114.06,Automotive,FALSE
TXN1532,C-5954,2025-09-12,2025-09-26,340.23,Sports,FALSE
TXN1533,C-185,2025-08-03,2025-08-15,972.77,Electronics,FALSE
TXN1534,C-4700,2025-09-02,2025-09-12,846.66,Beauty,FALSE
TXN1535,C-4789,2025-02-14,2025-02-16,486.29,Home,FALSE
TXN1536,C-1868,2025-09-30,2025-10-21,214.75,Electronics,FALSE
TXN1537,C-487,2025-09-02,2025-09-23,11.71,Automotive,FALSE
TXN1538,C-1268,2025-07-27,2025-08-17,322.59,Apparel,FALSE
TXN1539,C-5564,2025-11-03,2025-11-22,690.65,Automotive,FALSE
TXN1540,C-4507,2025-09-21,2025-10-03,671.77,Home,FALSE
TXN1541,C-4493,2025-07-16,2025-07-22,1010.30,Automotive,FALSE
TXN1542,C-4005,2025-10-08,2025-10-26,373.00,Automotive,FALSE
TXN1543,C-5870,2025-07-22,2025-07-27,958.18,Sports,TRUE
TXN1544,C-2954,2025-07-24,2025-08-01,343.29,Automotive,NULL
TXN1545,C-1836,2025-04-26,2025-05-07,804.89,Home,FALSE
TXN1546,C-1995,2025-07-29,2025-08-15,812.39,Apparel,TRUE
TXN1547,C-1952,2025-05-03,2025-05-19,793.40,Sports,FALSE
TXN1548,C-5550,2025-08-03,2025-08-20,445.02,Beauty,FALSE
TXN1549,C-2953,2025-04-03,2025-04-26,567.30,Beauty,FALSE
TXN1550,C-3258,2025-03-22,2025-04-12,1173.24,Electronics,FALSE
TXN1551,C-2210,2025-08-29,2025-09-11,1198.88,Automotive,FALSE
TXN1552,C-4136,2025-05-07,2025-05-23,443.15,Home,FALSE
TXN1553,C-5209,2025-03-12,2025-04-01,461.31,Apparel,FALSE
TXN1554,C-4962,2025-08-29,2025-09-23,541.22,Automotive,FALSE
TXN1555,C-3719,2025-09-07,2025-09-21,386.66,Apparel,FALSE
TXN1556,C-1172,2024-12-25,2025-01-16,1085.26,Home,FALSE
TXN1557,C-148,2025-03-04,2025-03-30,831.45,Sports,FALSE
TXN1558,C-3652,2026-01-05,2026-01-18,984.76,Electronics,NULL
TXN1559,C-371,2025-05-06,2025-05-20,644.55,Beauty,FALSE
TXN1560,C-3517,2025-07-04,2025-07-09,680.55,Apparel,FALSE
TXN1561,C-5977,2025-10-20,2025-10-23,329.31,Beauty,FALSE
TXN1562,C-2916,NULL,2025-03-10,1131.45,Apparel,FALSE
TXN1563,C-2559,2025-11-12,2025-11-17,1183.08,Automotive,FALSE
TXN1564,C-1541,2025-10-20,2025-11-13,1011.05,Beauty,FALSE
TXN1565,C-3412,2025-05-17,2025-05-23,841.04,Apparel,FALSE
TXN1566,C-3273,2026-02-02,2026-02-05,239.56,Electronics,TRUE
TXN1567,C-4595,NULL,2025-03-12,483.57,Beauty,FALSE
TXN1568,C-2344,2025-10-22,2025-11-11,270.24,Sports,FALSE
TXN1569,C-587,2025-02-26,2025-03-07,589.95,Apparel,TRUE
TXN1570,C-2843,2025-03-08,2025-03-28,134.39,Electronics,FALSE
TXN1571,C-4632,2025-05-07,2025-06-03,-135.97,Automotive,FALSE
TXN1572,C-3231,2025-06-12,2025-06-17,857.58,Home,FALSE
TXN1573,C-4131,2025-08-06,2025-08-21,1011.11,Apparel,FALSE
TXN1574,C-2348,2025-01-15,2025-01-17,49.70,Sports,NULL
TXN1575,C-4447,2025-07-11,2025-08-02,1115.62,Electronics,FALSE
TXN1576,C-4399,2025-04-25,2025-05-17,-45.95,Home,TRUE
TXN1577,C-4264,2025-01-31,2025-02-16,332.80,Sports,TRUE
TXN1578,C-4040,2025-03-24,2025-04-22,406.36,Apparel,FALSE
TXN1579,C-4396,2025-06-25,2025-07-24,860.55,Apparel,NULL
TXN1580,C-641,2024-12-19,2025-01-04,715.90,Sports,TRUE
TXN1581,C-1410,2025-06-07,2025-07-05,284.68,Sports,FALSE
TXN1582,C-3055,2025-11-03,2025-11-07,221.97,Home,FALSE
TXN1583,C-166,2025-06-19,2025-07-04,191.07,Electronics,FALSE
TXN1584,C-4415,NULL,2025-12-27,227.34,Beauty,FALSE
TXN1585,C-3555,2025-11-09,2025-11-20,74.44,Electronics,NULL
TXN1586,C-5165,2025-12-20,2025-12-30,1015.68,Electronics,FALSE
TXN1587,C-3346,2025-05-25,2025-06-15,615.92,Home,TRUE
TXN1588,C-2286,2025-07-03,2025-07-23,153.41,Automotive,FALSE
TXN1589,C-3605,2025-10-19,2025-11-16,607.36,Home,FALSE
TXN1590,C-1048,2025-08-02,2025-08-02,914.54,Apparel,TRUE
TXN1591,C-2218,2025-12-27,2025-12-28,276.24,Electronics,FALSE
TXN1592,C-4295,2025-04-25,2025-05-23,1091.55,Home,FALSE
TXN1593,C-2290,2025-11-10,2025-11-12,580.55,Automotive,FALSE
TXN1594,C-3824,2025-08-18,2025-09-17,524.61,Home,FALSE
TXN1595,C-269,2025-04-19,2025-05-14,740.85,Automotive,FALSE
TXN1596,C-3124,2025-01-14,2025-01-27,713.59,Home,FALSE
TXN1597,C-1793,2025-06-24,2025-07-02,1079.66,Apparel,FALSE
TXN1598,C-3806,2025-04-30,2025-05-02,64.48,Apparel,FALSE
TXN1599,C-656,2025-01-12,2025-02-10,584.97,Electronics,TRUE
TXN1600,C-4611,2025-04-26,2025-05-15,669.68,Beauty,FALSE
TXN1601,C-433,2025-09-02,2025-10-01,448.87,Beauty,FALSE
TXN1602,C-122,2025-10-02,2025-10-30,949.87,Sports,TRUE
TXN1603,C-4900,2025-02-21,2025-03-01,929.29,Electronics,FALSE
TXN1604,C-5695,2025-01-07,2025-01-27,847.82,Apparel,NULL
TXN1605,C-1565,2025-05-24,2025-06-07,966.15,Apparel,FALSE
TXN1606,C-1991,2025-09-27,2025-10-01,1166.11,Electronics,FALSE
TXN1607,C-1502,NULL,2025-04-10,1093.49,Sports,FALSE
TXN1608,C-3405,2025-01-12,2025-01-17,1173.66,Sports,FALSE
TXN1609,C-2362,2025-07-05,2025-07-16,477.32,Home,FALSE
TXN1610,C-399,NULL,2025-07-26,1102.38,Apparel,FALSE
TXN1611,C-2710,2025-09-16,2025-10-03,11.93,Automotive,FALSE
TXN1612,C-5807,NULL,2025-01-04,706.85,Sports,FALSE
TXN1613,C-2047,2025-03-28,2025-04-12,373.74,Automotive,NULL
TXN1614,C-3577,2026-01-05,2026-01-10,546.92,Home,FALSE
TXN1615,C-1099,2025-02-25,2025-03-19,-123.00,Sports,FALSE
TXN1616,C-3284,2025-04-17,2025-04-18,220.60,Sports,NULL
TXN1617,C-4070,2026-01-02,2026-01-10,383.13,Apparel,TRUE
TXN1618,C-2859,2024-12-28,2025-01-16,281.84,Home,FALSE
TXN1619,C-3874,2025-09-05,2025-09-24,870.90,Beauty,FALSE
TXN1620,C-1639,2025-02-12,2025-02-14,748.81,Sports,TRUE
TXN1621,C-3817,2025-05-28,2025-06-19,848.95,Home,FALSE
TXN1622,C-646,2025-12-24,2025-12-29,981.17,Apparel,FALSE
TXN1623,C-4320,2025-12-07,2025-12-13,366.27,Apparel,FALSE
TXN1624,C-1082,2025-03-08,2025-03-10,410.77,Electronics,TRUE
TXN1625,C-128,NULL,2025-08-05,1188.20,Electronics,FALSE
TXN1626,C-394,2025-10-08,2025-10-25,613.24,Home,FALSE
TXN1627,C-5027,2025-03-19,2025-04-15,473.58,Home,FALSE
TXN1628,C-2734,NULL,2025-10-14,352.67,Automotive,FALSE
TXN1629,C-2877,2025-08-24,2025-09-23,1030.35,Automotive,FALSE
TXN1630,C-1898,2025-07-07,2025-08-05,1152.19,Electronics,FALSE
TXN1631,C-3721,2025-09-02,2025-10-02,882.03,Apparel,FALSE
TXN1632,C-894,2025-01-16,2025-01-21,682.86,Home,TRUE
TXN1633,C-5636,2025-11-01,2025-11-04,1184.06,Automotive,TRUE
TXN1634,C-3763,2025-09-07,2025-09-08,855.00,Sports,FALSE
TXN1635,C-376,2025-11-09,2025-11-24,779.28,Automotive,NULL
TXN1636,C-4737,2025-11-05,2025-11-12,761.86,Home,FALSE
TXN1637,C-253,2025-02-15,2025-03-11,368.82,Automotive,TRUE
TXN1638,C-568,2025-03-24,2025-04-19,128.12,Automotive,TRUE
TXN1639,C-2461,2025-08-27,2025-09-02,822.27,Home,FALSE
TXN1640,C-225,2025-05-03,2025-05-22,176.39,Electronics,TRUE
TXN1641,C-193,2024-12-20,2025-01-01,60.08,Electronics,FALSE
TXN1642,C-5822,2025-05-25,2025-06-24,488.83,Electronics,FALSE
TXN1643,C-5508,2025-10-30,2025-11-15,-121.73,Automotive,FALSE
TXN1644,C-347,2025-12-10,2025-12-15,809.18,Apparel,TRUE
TXN1645,C-5074,2025-03-30,2025-04-29,549.04,Automotive,FALSE
TXN1646,C-2062,2025-01-14,2025-02-09,504.08,Automotive,TRUE
TXN1647,C-937,2025-08-17,2025-09-09,595.28,Apparel,FALSE
TXN1648,C-172,2025-01-15,2025-01-20,734.73,Sports,FALSE
TXN1649,C-3008,2025-03-19,2025-04-10,964.66,Sports,FALSE
TXN1650,C-650,2025-03-23,2025-04-10,609.78,Apparel,FALSE
TXN1651,C-3533,2025-06-03,2025-06-25,945.03,Home,FALSE
TXN1652,C-2738,2025-01-02,2025-01-27,934.55,Electronics,FALSE
TXN1653,C-3101,2025-01-23,2025-02-09,803.66,Automotive,TRUE
TXN1654,C-5224,2025-06-14,2025-07-14,1103.16,Sports,TRUE
TXN1655,C-1638,2025-10-14,2025-10-28,46.59,Automotive,NULL
TXN1656,C-4543,2025-04-12,2025-04-12,595.19,Home,FALSE
TXN1657,C-4697,2025-01-04,2025-01-25,334.09,Home,FALSE
TXN1658,C-2368,2025-10-03,2025-11-01,221.76,Beauty,FALSE
TXN1659,C-5821,2025-02-26,2025-02-27,197.62,Sports,NULL
TXN1660,C-2671,2025-11-07,2025-11-15,254.21,Automotive,FALSE
TXN1661,C-1403,NULL,2025-02-06,1161.97,Automotive,FALSE
TXN1662,C-1338,2025-10-21,2025-10-27,588.74,Apparel,FALSE
TXN1663,C-239,2025-10-25,2025-11-05,1149.80,Automotive,NULL
TXN1664,C-2765,2025-07-05,2025-08-02,409.94,Home,FALSE
TXN1665,C-3954,2025-04-13,2025-04-18,508.48,Beauty,FALSE
TXN1666,C-1426,NULL,2025-04-29,45.82,Sports,FALSE
TXN1667,C-1694,2025-01-30,2025-02-18,29.05,Sports,FALSE
TXN1668,C-1133,2025-03-29,2025-04-05,33.37,Beauty,NULL
TXN1669,C-2764,2025-07-14,2025-07-20,766.22,Automotive,FALSE
TXN1670,C-3314,2025-10-11,2025-11-10,56.12,Automotive,FALSE
TXN1671,C-1520,2025-09-12,2025-09-16,69.19,Sports,TRUE
TXN1672,C-4083,2024-12-27,2025-01-14,381.43,Home,FALSE
TXN1673,C-1083,2025-05-16,2025-05-23,1125.25,Apparel,FALSE
TXN1674,C-2762,2026-01-02,2026-01-28,820.33,Apparel,FALSE
TXN1675,C-1626,2025-11-26,2025-12-26,708.98,Automotive,TRUE
TXN1676,C-4748,2025-09-16,2025-09-26,123.56,Sports,NULL
TXN1677,C-2230,2025-12-06,2025-12-19,484.52,Beauty,FALSE
TXN1678,C-558,2025-04-06,2025-04-18,418.84,Home,FALSE
TXN1679,C-1087,2025-06-28,2025-07-26,1170.17,Apparel,FALSE
TXN1680,C-2602,2025-02-13,2025-03-13,804.20,Electronics,FALSE
TXN1681,C-1385,2025-01-06,2025-02-05,188.91,Home,FALSE
TXN1682,C-4330,2025-11-26,2025-12-01,1008.12,Sports,FALSE
TXN1683,C-4605,2025-02-27,2025-03-09,156.66,Sports,FALSE
TXN1684,C-2407,2025-11-19,2025-12-06,226.43,Electronics,TRUE
TXN1685,C-5042,2025-09-04,2025-09-10,729.31,Apparel,FALSE
TXN1686,C-2541,2025-11-11,2025-12-05,288.79,Apparel,FALSE
TXN1687,C-3155,2024-12-20,2025-01-18,103.16,Sports,NULL
TXN1688,C-2552,2025-05-11,2025-05-18,154.19,Beauty,FALSE
TXN1689,C-167,2025-10-26,2025-10-28,1064.66,Beauty,FALSE
TXN1690,C-4355,2025-05-30,2025-06-16,739.67,Sports,TRUE
TXN1691,C-2790,2025-07-03,2025-07-20,899.56,Electronics,FALSE
TXN1692,C-1133,NULL,2025-05-18,273.41,Electronics,FALSE
TXN1693,C-1997,2025-04-07,2025-05-02,66.25,Apparel,FALSE
TXN1694,C-3549,2025-07-19,2025-08-18,493.38,Electronics,NULL
TXN1695,C-2727,NULL,2025-04-26,215.35,Apparel,NULL
TXN1696,C-510,2024-12-21,2025-01-09,963.89,Sports,NULL
TXN1697,C-3163,2025-11-10,2025-11-28,-59.30,Apparel,FALSE
TXN1698,C-4417,2025-04-02,2025-04-09,462.10,Apparel,FALSE
TXN1699,C-4234,2025-07-15,2025-08-08,791.96,Electronics,FALSE
TXN1700,C-1475,2025-05-17,2025-06-04,1091.97,Home,TRUE
TXN1701,C-2853,2025-10-19,2025-11-10,646.14,Apparel,FALSE
TXN1702,C-5473,2025-09-08,2025-09-30,499.21,Home,FALSE
TXN1703,C-1306,2026-01-22,2026-01-22,636.90,Beauty,FALSE
TXN1704,C-2871,2025-04-02,2025-04-29,1082.43,Automotive,FALSE
TXN1705,C-607,2025-04-05,2025-04-06,807.28,Sports,FALSE
TXN1706,C-4618,2025-08-26,2025-08-28,888.69,Automotive,TRUE
TXN1707,C-4669,2025-03-24,2025-04-21,623.14,Automotive,FALSE
TXN1708,C-4944,2025-02-28,2025-03-06,1199.04,Apparel,FALSE
TXN1709,C-4380,2026-01-03,2026-01-26,735.47,Automotive,FALSE
TXN1710,C-5981,2025-04-04,2025-05-01,752.16,Home,FALSE
TXN1711,C-2848,2025-11-29,2025-12-20,312.50,Beauty,NULL
TXN1712,C-2881,2025-04-18,2025-05-10,701.06,Beauty,FALSE
TXN1713,C-730,2025-09-27,2025-10-03,688.38,Electronics,FALSE
TXN1714,C-3280,2025-01-29,2025-02-04,255.30,Apparel,FALSE
TXN1715,C-4791,2025-10-01,2025-10-28,184.57,Home,FALSE
TXN1716,C-4901,2025-11-13,2025-11-18,1088.94,Sports,FALSE
TXN1717,C-4161,2025-05-12,2025-06-01,405.84,Automotive,FALSE
TXN1718,C-226,2025-10-16,2025-11-13,28.67,Apparel,FALSE
TXN1719,C-3145,2025-07-18,2025-07-29,573.87,Beauty,FALSE
TXN1720,C-1779,2025-01-14,2025-01-28,62.51,Automotive,FALSE
TXN1721,C-4212,2025-06-18,2025-07-09,871.12,Automotive,FALSE
TXN1722,C-1672,2025-09-04,2025-09-07,274.47,Beauty,FALSE
TXN1723,C-2585,2025-11-19,2025-12-08,869.90,Home,NULL
TXN1724,C-1938,2025-07-06,2025-07-24,743.30,Electronics,TRUE
TXN1725,C-5594,2025-11-11,2025-12-06,275.54,Beauty,TRUE
TXN1726,C-5896,2025-03-10,2025-04-08,326.46,Home,TRUE
TXN1727,C-4152,2025-09-06,2025-09-06,806.56,Home,FALSE
TXN1728,C-4246,2025-02-22,2025-02-27,700.80,Home,TRUE
TXN1729,C-1973,2025-01-10,2025-02-05,935.76,Apparel,NULL
TXN1730,C-2065,2025-11-05,2025-12-05,651.59,Home,FALSE
